date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:39:37	32901/32901	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:39:36%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/products/04_7a0e99db-762b-4a37-862f-3b369844bbd2_1024x1024.jpg?v=1570003172	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/04_7a0e99db-762b-4a37-862f-3b369844bbd2_1024x10241296.jpg	(from https://petica-demo-01.myshopify.com/products/mauros-sit-amet-horttitor-antes-nisdos-loremous-de-dametos-2)
16:39:39	1303/1303	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:39:38%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/products/04_7a0e99db-762b-4a37-862f-3b369844bbd2_70x70.jpg?v=1570003172	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/04_7a0e99db-762b-4a37-862f-3b369844bbd2_70x701296.jpg	(from https://petica-demo-01.myshopify.com/products/mauros-sit-amet-horttitor-antes-nisdos-loremous-de-dametos-2)
16:39:39	20578/20578	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:39:37%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/products/11_584ef298-566f-4027-9d82-fe36497018e6_1024x1024.jpg?v=1570003172	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/11_584ef298-566f-4027-9d82-fe36497018e6_1024x10241296.jpg	(from https://petica-demo-01.myshopify.com/products/mauros-sit-amet-horttitor-antes-nisdos-loremous-de-dametos-2)
16:39:40	1188/1188	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:39:39%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/products/11_584ef298-566f-4027-9d82-fe36497018e6_70x70.jpg?v=1570003172	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/11_584ef298-566f-4027-9d82-fe36497018e6_70x701296.jpg	(from https://petica-demo-01.myshopify.com/products/mauros-sit-amet-horttitor-antes-nisdos-loremous-de-dametos-2)
16:39:41	673/673	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:39:40%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/products/04_7a0e99db-762b-4a37-862f-3b369844bbd2_34x34.jpg?v=1570003172	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/04_7a0e99db-762b-4a37-862f-3b369844bbd2_34x341296.jpg	(from https://petica-demo-01.myshopify.com/products/mauros-sit-amet-horttitor-antes-nisdos-loremous-de-dametos-2)
16:39:42	1968/1968	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:39:42%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/products/04_7a0e99db-762b-4a37-862f-3b369844bbd2_100x.jpg?v=1570003172	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/04_7a0e99db-762b-4a37-862f-3b369844bbd2_100x1296.jpg	(from https://petica-demo-01.myshopify.com/products/mauros-sit-amet-horttitor-antes-nisdos-loremous-de-dametos-2)
16:39:44	6323/6323	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:39:43%20GMT	https://cdn.shopify.com/s/files/1/0129/6341/4075/products/07_5c01df4e-2e1d-46c9-91b1-c31f3c55f111_medium.jpg?v=1570003482	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/07_5c01df4e-2e1d-46c9-91b1-c31f3c55f111_mediumadf6.jpg	(from https://petica-demo-01.myshopify.com/products/copy-of-class-apten-de-sociosque-adis-comeus-letora-torquenois)
16:39:45	6280/6280	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:636c4fa908f6ca86bafcf15c8a39b13e	https://petica-demo-01.myshopify.com/products/copy-of-class-apten-de-sociosque-adis-comeus-letora-torquenois.oembed	E:/Template/ECOMER/petica-demo-01.myshopify.com/products/copy-of-class-apten-de-sociosque-adis-comeus-letora-torquenois.oembed	(from https://petica-demo-01.myshopify.com/products/copy-of-class-apten-de-sociosque-adis-comeus-letora-torquenois)
16:39:46	35895/35895	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:39:45%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/products/07_5c01df4e-2e1d-46c9-91b1-c31f3c55f111_1024x1024.jpg?v=1570003482	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/07_5c01df4e-2e1d-46c9-91b1-c31f3c55f111_1024x1024adf6.jpg	(from https://petica-demo-01.myshopify.com/products/copy-of-class-apten-de-sociosque-adis-comeus-letora-torquenois)
16:39:47	16078/16078	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:39:46%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/products/01_06a1ea8a-94c8-4f3e-8434-e0fca4b52371_1024x1024.jpg?v=1570003482	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/01_06a1ea8a-94c8-4f3e-8434-e0fca4b52371_1024x1024adf6.jpg	(from https://petica-demo-01.myshopify.com/products/copy-of-class-apten-de-sociosque-adis-comeus-letora-torquenois)
16:39:48	27019/27019	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:39:47%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/products/09_d8ff9e25-95e0-4231-bde3-fc78a6628564_1024x1024.jpg?v=1570003482	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/09_d8ff9e25-95e0-4231-bde3-fc78a6628564_1024x1024adf6.jpg	(from https://petica-demo-01.myshopify.com/products/copy-of-class-apten-de-sociosque-adis-comeus-letora-torquenois)
16:39:49	16338/16338	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:39:48%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/products/17_f3917c1a-9187-4624-bf93-923264931e24_1024x1024.jpg?v=1570003482	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/17_f3917c1a-9187-4624-bf93-923264931e24_1024x1024adf6.jpg	(from https://petica-demo-01.myshopify.com/products/copy-of-class-apten-de-sociosque-adis-comeus-letora-torquenois)
16:39:49	1153/1153	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:39:48%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/products/07_5c01df4e-2e1d-46c9-91b1-c31f3c55f111_70x70.jpg?v=1570003482	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/07_5c01df4e-2e1d-46c9-91b1-c31f3c55f111_70x70adf6.jpg	(from https://petica-demo-01.myshopify.com/products/copy-of-class-apten-de-sociosque-adis-comeus-letora-torquenois)
16:39:50	984/984	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:39:49%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/products/01_06a1ea8a-94c8-4f3e-8434-e0fca4b52371_70x70.jpg?v=1570003482	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/01_06a1ea8a-94c8-4f3e-8434-e0fca4b52371_70x70adf6.jpg	(from https://petica-demo-01.myshopify.com/products/copy-of-class-apten-de-sociosque-adis-comeus-letora-torquenois)
16:39:51	1052/1052	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:39:50%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/products/09_d8ff9e25-95e0-4231-bde3-fc78a6628564_70x70.jpg?v=1570003482	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/09_d8ff9e25-95e0-4231-bde3-fc78a6628564_70x70adf6.jpg	(from https://petica-demo-01.myshopify.com/products/copy-of-class-apten-de-sociosque-adis-comeus-letora-torquenois)
16:39:51	1045/1045	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:39:50%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/products/17_f3917c1a-9187-4624-bf93-923264931e24_70x70.jpg?v=1570003482	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/17_f3917c1a-9187-4624-bf93-923264931e24_70x70adf6.jpg	(from https://petica-demo-01.myshopify.com/products/copy-of-class-apten-de-sociosque-adis-comeus-letora-torquenois)
16:39:52	1853/1853	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:39:51%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/products/07_5c01df4e-2e1d-46c9-91b1-c31f3c55f111_100x.jpg?v=1570003482	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/07_5c01df4e-2e1d-46c9-91b1-c31f3c55f111_100xadf6.jpg	(from https://petica-demo-01.myshopify.com/products/copy-of-class-apten-de-sociosque-adis-comeus-letora-torquenois)
16:39:53	53/53	---M-Z	200	added ('OK')	text/plain	date:Tue,%2005%20Nov%202019%2009:39:52%20GMT	http://cdn.shopify.com/robots.txt		(from http://cdn.shopify.com/s/files/1/0129/6341/4075/t/34/assets/theme-styles-responsive.scss.css?3457)
16:39:54	1660/1660	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:39:53%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/t/34/assets/post-avatar_small.jpg?3457	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/t/34/assets/post-avatar_smalle1fc.jpg	(from https://petica-demo-01.myshopify.com/blogs/news/naminos-elementum-disumos-an-cosmo-tincidunts-loremous-2)
16:39:57	7185/7185	---MCZ	200	added ('OK')	application/atom+xml	etag:cacheable:05bcfaa4634e7d53100cdb162b3c8667	https://petica-demo-01.myshopify.com/blogs/news/tagged/halo.atom	E:/Template/ECOMER/petica-demo-01.myshopify.com/blogs/news/tagged/halo.atom	(from https://petica-demo-01.myshopify.com/blogs/news/tagged/halo)
16:39:58	10461/10461	---MCZ	200	added ('OK')	application/atom+xml	etag:cacheable:fd7caff8a7f405301e4fe90b5e320ef8	https://petica-demo-01.myshopify.com/blogs/news/tagged/loremous.atom	E:/Template/ECOMER/petica-demo-01.myshopify.com/blogs/news/tagged/loremous.atom	(from https://petica-demo-01.myshopify.com/blogs/news/tagged/loremous)
16:39:59	10468/10468	---MCZ	200	added ('OK')	application/atom+xml	etag:cacheable:a5498a7c8b0cf2e7ff3bad80645aa2c4	https://petica-demo-01.myshopify.com/blogs/news/tagged/petshop-shopify.atom	E:/Template/ECOMER/petica-demo-01.myshopify.com/blogs/news/tagged/petshop-shopify.atom	(from https://petica-demo-01.myshopify.com/blogs/news/tagged/petshop-shopify)
16:40:00	3923/3923	---MCZ	200	added ('OK')	application/atom+xml	etag:cacheable:bd794f9a88807fef8c714a46a6ccfc93	https://petica-demo-01.myshopify.com/blogs/news/tagged/section-shopify-theme.atom	E:/Template/ECOMER/petica-demo-01.myshopify.com/blogs/news/tagged/section-shopify-theme.atom	(from https://petica-demo-01.myshopify.com/blogs/news/tagged/section-shopify-theme)
16:40:01	3910/3910	---MCZ	200	added ('OK')	application/atom+xml	etag:cacheable:8b8b6273e8f00854d469634293dfe2cb	https://petica-demo-01.myshopify.com/blogs/news/tagged/sections.atom	E:/Template/ECOMER/petica-demo-01.myshopify.com/blogs/news/tagged/sections.atom	(from https://petica-demo-01.myshopify.com/blogs/news/tagged/sections)
16:40:02	10470/10470	---MCZ	200	added ('OK')	application/atom+xml	etag:cacheable:52439fd100e529a8c3ff90ce2ccaa176	https://petica-demo-01.myshopify.com/blogs/news/tagged/shopify-templates.atom	E:/Template/ECOMER/petica-demo-01.myshopify.com/blogs/news/tagged/shopify-templates.atom	(from https://petica-demo-01.myshopify.com/blogs/news/tagged/shopify-templates)
16:40:02	4825/4825	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Oct%202019%2010:02:22%20GMT	https://cdn.shopify.com/s/files/1/0129/6341/4075/products/11_14bc52ac-654d-4a4a-b7b4-a53d48b56db4_medium.jpg?v=1570004966	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/11_14bc52ac-654d-4a4a-b7b4-a53d48b56db4_medium8a20.jpg	(from https://petica-demo-01.myshopify.com/products/nullam-commodo-erato-egetes-cosmo-daccumsan-moles-11)
16:40:03	6524/6524	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:f5728e608fa4b2089d8ca394b32c2ff2	https://petica-demo-01.myshopify.com/products/nullam-commodo-erato-egetes-cosmo-daccumsan-moles-11.oembed	E:/Template/ECOMER/petica-demo-01.myshopify.com/products/nullam-commodo-erato-egetes-cosmo-daccumsan-moles-11.oembed	(from https://petica-demo-01.myshopify.com/products/nullam-commodo-erato-egetes-cosmo-daccumsan-moles-11)
16:40:04	20578/20578	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:40:03%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/products/11_14bc52ac-654d-4a4a-b7b4-a53d48b56db4_1024x1024.jpg?v=1570004966	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/11_14bc52ac-654d-4a4a-b7b4-a53d48b56db4_1024x10248a20.jpg	(from https://petica-demo-01.myshopify.com/products/nullam-commodo-erato-egetes-cosmo-daccumsan-moles-11)
16:40:05	16338/16338	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:40:04%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/products/17_321060fc-73e9-40ee-b6a0-5894a91ed78c_1024x1024.jpg?v=1570004967	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/17_321060fc-73e9-40ee-b6a0-5894a91ed78c_1024x1024e736.jpg	(from https://petica-demo-01.myshopify.com/products/nullam-commodo-erato-egetes-cosmo-daccumsan-moles-11)
16:40:05	17090/17090	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:40:05%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/products/10_d982dd1d-6d64-4cde-8549-1eb1b808edfc_1024x1024.jpg?v=1570004976	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/10_d982dd1d-6d64-4cde-8549-1eb1b808edfc_1024x1024491b.jpg	(from https://petica-demo-01.myshopify.com/products/nullam-commodo-erato-egetes-cosmo-daccumsan-moles-11)
16:40:06	15303/15303	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:40:05%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/products/12_53643dc5-eb6b-4b9e-bb93-e635b9dc1c60_1024x1024.jpg?v=1570004977	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/12_53643dc5-eb6b-4b9e-bb93-e635b9dc1c60_1024x10243301.jpg	(from https://petica-demo-01.myshopify.com/products/nullam-commodo-erato-egetes-cosmo-daccumsan-moles-11)
16:40:07	1188/1188	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:40:07%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/products/11_14bc52ac-654d-4a4a-b7b4-a53d48b56db4_70x70.jpg?v=1570004966	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/11_14bc52ac-654d-4a4a-b7b4-a53d48b56db4_70x708a20.jpg	(from https://petica-demo-01.myshopify.com/products/nullam-commodo-erato-egetes-cosmo-daccumsan-moles-11)
16:40:09	1045/1045	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:40:08%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/products/17_321060fc-73e9-40ee-b6a0-5894a91ed78c_70x70.jpg?v=1570004967	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/17_321060fc-73e9-40ee-b6a0-5894a91ed78c_70x70e736.jpg	(from https://petica-demo-01.myshopify.com/products/nullam-commodo-erato-egetes-cosmo-daccumsan-moles-11)
16:40:09	966/966	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:40:09%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/products/10_d982dd1d-6d64-4cde-8549-1eb1b808edfc_70x70.jpg?v=1570004976	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/10_d982dd1d-6d64-4cde-8549-1eb1b808edfc_70x70491b.jpg	(from https://petica-demo-01.myshopify.com/products/nullam-commodo-erato-egetes-cosmo-daccumsan-moles-11)
16:40:10	848/848	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:40:09%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/products/12_53643dc5-eb6b-4b9e-bb93-e635b9dc1c60_70x70.jpg?v=1570004977	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/12_53643dc5-eb6b-4b9e-bb93-e635b9dc1c60_70x703301.jpg	(from https://petica-demo-01.myshopify.com/products/nullam-commodo-erato-egetes-cosmo-daccumsan-moles-11)
16:40:12	577/577	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:40:11%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/products/10_d982dd1d-6d64-4cde-8549-1eb1b808edfc_34x34.jpg?v=1570004976	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/10_d982dd1d-6d64-4cde-8549-1eb1b808edfc_34x34491b.jpg	(from https://petica-demo-01.myshopify.com/products/nullam-commodo-erato-egetes-cosmo-daccumsan-moles-11)
16:40:13	652/652	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:40:12%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/products/11_14bc52ac-654d-4a4a-b7b4-a53d48b56db4_34x34.jpg?v=1570004966	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/11_14bc52ac-654d-4a4a-b7b4-a53d48b56db4_34x348a20.jpg	(from https://petica-demo-01.myshopify.com/products/nullam-commodo-erato-egetes-cosmo-daccumsan-moles-11)
16:40:13	535/535	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:40:13%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/products/12_53643dc5-eb6b-4b9e-bb93-e635b9dc1c60_34x34.jpg?v=1570004977	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/12_53643dc5-eb6b-4b9e-bb93-e635b9dc1c60_34x343301.jpg	(from https://petica-demo-01.myshopify.com/products/nullam-commodo-erato-egetes-cosmo-daccumsan-moles-11)
16:40:14	1791/1791	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:40:14%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/products/11_14bc52ac-654d-4a4a-b7b4-a53d48b56db4_100x.jpg?v=1570004966	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/11_14bc52ac-654d-4a4a-b7b4-a53d48b56db4_100x8a20.jpg	(from https://petica-demo-01.myshopify.com/products/nullam-commodo-erato-egetes-cosmo-daccumsan-moles-11)
16:40:15	341832/341832	---MCZ	200	added ('OK')	text/html	etag:cacheable:fd523269bfa875417d90a589c7f5e8b4	https://petica-demo-01.myshopify.com/collections/all/?constraint=yellow	E:/Template/ECOMER/petica-demo-01.myshopify.com/collections/all/indexbb79.html	(from https://petica-demo-01.myshopify.com/products/nullam-commodo-erato-egetes-cosmo-daccumsan-moles-11)
16:40:16	14122/14122	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:40:15%20GMT	https://cdn.shopify.com/s/files/1/0129/6341/4075/products/01b_e1bda594-ac52-4f7f-b9b0-5f28152844ee_medium.jpg?v=1570005194	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/01b_e1bda594-ac52-4f7f-b9b0-5f28152844ee_mediumf947.jpg	(from https://petica-demo-01.myshopify.com/products/pellentesque-darius-nunc-quis-lorem-augue-faucibus-6)
16:40:17	7455/7455	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:732b7bce5480b77e06854a65c564d3ef	https://petica-demo-01.myshopify.com/products/pellentesque-darius-nunc-quis-lorem-augue-faucibus-6.oembed	E:/Template/ECOMER/petica-demo-01.myshopify.com/products/pellentesque-darius-nunc-quis-lorem-augue-faucibus-6.oembed	(from https://petica-demo-01.myshopify.com/products/pellentesque-darius-nunc-quis-lorem-augue-faucibus-6)
16:40:19	28866/28866	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:40:17%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/products/01b_e1bda594-ac52-4f7f-b9b0-5f28152844ee_1024x1024.jpg?v=1570005194	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/01b_e1bda594-ac52-4f7f-b9b0-5f28152844ee_1024x1024f947.jpg	(from https://petica-demo-01.myshopify.com/products/pellentesque-darius-nunc-quis-lorem-augue-faucibus-6)
16:40:22	10529/10529	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:40:20%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/products/01b_e1bda594-ac52-4f7f-b9b0-5f28152844ee_70x70.jpg?v=1570005194	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/01b_e1bda594-ac52-4f7f-b9b0-5f28152844ee_70x70f947.jpg	(from https://petica-demo-01.myshopify.com/products/pellentesque-darius-nunc-quis-lorem-augue-faucibus-6)
16:40:22	27896/27896	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:40:18%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/products/16c_7ca80aec-c630-4349-841d-e5349765412b_1024x1024.jpg?v=1570005196	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/16c_7ca80aec-c630-4349-841d-e5349765412b_1024x10246e6a.jpg	(from https://petica-demo-01.myshopify.com/products/pellentesque-darius-nunc-quis-lorem-augue-faucibus-6)
16:40:22	21905/21905	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:40:19%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/products/17a_0cf4a235-233f-40ca-a155-3551241b62a2_1024x1024.jpg?v=1570005198	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/17a_0cf4a235-233f-40ca-a155-3551241b62a2_1024x10242f67.jpg	(from https://petica-demo-01.myshopify.com/products/pellentesque-darius-nunc-quis-lorem-augue-faucibus-6)
16:40:23	43393/43393	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:40:17%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/products/04a_7311f729-b4d2-467f-8624-f18c38748719_1024x1024.jpg?v=1570005195	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/04a_7311f729-b4d2-467f-8624-f18c38748719_1024x1024c880.jpg	(from https://petica-demo-01.myshopify.com/products/pellentesque-darius-nunc-quis-lorem-augue-faucibus-6)
16:40:23	11655/11655	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:40:22%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/products/04a_7311f729-b4d2-467f-8624-f18c38748719_70x70.jpg?v=1570005195	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/04a_7311f729-b4d2-467f-8624-f18c38748719_70x70c880.jpg	(from https://petica-demo-01.myshopify.com/products/pellentesque-darius-nunc-quis-lorem-augue-faucibus-6)
16:40:24	9872/9872	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:40:23%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/products/16c_7ca80aec-c630-4349-841d-e5349765412b_70x70.jpg?v=1570005196	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/16c_7ca80aec-c630-4349-841d-e5349765412b_70x706e6a.jpg	(from https://petica-demo-01.myshopify.com/products/pellentesque-darius-nunc-quis-lorem-augue-faucibus-6)
